,Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories,date
3244,5,00:00:30.000,00:00:29.000,0.12,0,0,0:04:00  ,0:03:52  ,0:04:06  ,191.109375,197.0,112.8300048828125,161.0,167.0,--,8,2023-12-12 06:29:26
3245,6,00:00:30.000,00:00:30.000,0.07,0,0,0:06:44  ,0:06:44  ,0:04:16  ,171.359375,190.0,102.85,160.0,167.0,--,8,2023-12-12 06:29:26
3246,7,00:00:30.000,00:00:30.000,0.13,1,0,0:03:56  ,0:03:56  ,0:03:57  ,193.0,197.0,109.8,163.0,170.0,--,8,2023-12-12 06:29:26
3247,8,00:00:30.000,00:00:30.000,0.08,1,0,0:06:33  ,0:06:33  ,0:04:01  ,172.90625,194.0,114.7800048828125,166.0,171.0,--,8,2023-12-12 06:29:26
3248,9,00:00:30.000,00:00:30.000,0.12,1,0,0:04:03  ,0:04:03  ,0:03:56  ,192.359375,197.0,114.15999755859376,166.0,172.0,--,8,2023-12-12 06:29:26
3249,10,00:00:30.000,00:00:30.000,0.08,2,0,0:06:37  ,0:06:37  ,0:03:57  ,173.296875,194.0,112.84000244140626,169.0,173.0,--,8,2023-12-12 06:29:26
3250,11,00:00:30.000,00:00:30.000,0.12,1,0,0:04:03  ,0:04:03  ,0:04:06  ,192.828125,197.0,110.00999755859377,169.0,174.0,--,8,2023-12-12 06:29:26
3251,12,00:00:30.000,00:00:30.000,0.07,2,0,0:06:47  ,0:06:47  ,0:04:06  ,172.265625,194.0,109.8199951171875,172.0,175.0,--,8,2023-12-12 06:29:26
3252,13,00:00:30.000,00:00:30.000,0.13,1,0,0:03:57  ,0:03:57  ,0:04:07  ,192.03125,196.0,110.04000244140626,171.0,175.0,--,8,2023-12-12 06:29:26
3253,14,00:00:30.000,00:00:30.000,0.07,0,0,0:06:53  ,0:06:53  ,0:04:08  ,171.765625,192.0,104.1,171.0,176.0,--,8,2023-12-12 06:29:26
3254,15,00:00:30.000,00:00:30.000,0.13,0,1,0:03:53  ,0:03:53  ,0:03:38  ,191.40625,195.0,116.3,170.0,173.0,--,8,2023-12-12 06:29:26
3255,16,00:00:30.000,00:00:30.000,0.07,0,1,0:06:41  ,0:06:41  ,0:03:57  ,172.0625,188.0,97.6,167.0,173.0,--,8,2023-12-12 06:29:26
3256,17,00:00:30.000,00:00:30.000,0.13,0,3,0:03:52  ,0:03:52  ,0:03:53  ,190.140625,194.0,116.3699951171875,166.0,169.0,--,8,2023-12-12 06:29:26
3257,18,00:00:30.000,00:00:30.000,0.08,0,1,0:06:28  ,0:06:28  ,0:04:01  ,172.234375,187.0,116.15,165.0,169.0,--,8,2023-12-12 06:29:26
3258,19,00:00:30.000,00:00:30.000,0.13,0,1,0:03:54  ,0:03:54  ,0:03:58  ,191.96875,194.0,117.34000244140626,166.0,171.0,--,8,2023-12-12 06:29:26
3259,20,00:00:30.000,00:00:30.000,0.08,0,0,0:06:27  ,0:06:27  ,0:03:58  ,172.59375,194.0,107.3800048828125,168.0,172.0,--,8,2023-12-12 06:29:26
3260,21,00:00:30.000,00:00:30.000,0.13,0,1,0:03:55  ,0:03:55  ,0:04:05  ,191.796875,195.0,109.4,169.0,173.0,--,8,2023-12-12 06:29:26
3261,22,00:00:30.000,00:00:30.000,0.08,0,1,0:06:28  ,0:06:28  ,0:04:03  ,172.671875,194.0,102.89000244140624,170.0,175.0,--,8,2023-12-12 06:29:26
3262,23,00:00:30.000,00:00:30.000,0.13,0,0,0:03:58  ,0:03:58  ,0:03:57  ,192.5,196.0,112.5,170.0,174.0,--,8,2023-12-12 06:29:26
3263,24,00:00:30.000,00:00:30.000,0.07,0,0,0:06:44  ,0:06:44  ,0:04:01  ,172.09375,191.0,113.2800048828125,172.0,175.0,--,8,2023-12-12 06:29:26
3264,25,00:00:30.000,00:00:30.000,0.13,0,0,0:03:59  ,0:03:59  ,0:03:59  ,191.53125,194.0,118.24000244140626,171.0,175.0,--,8,2023-12-12 06:29:26
3265,26,00:00:30.000,00:00:30.000,0.08,0,0,0:06:22  ,0:06:22  ,0:03:59  ,173.4375,194.0,113.91999511718753,171.0,176.0,--,8,2023-12-12 06:29:26
3266,27,00:00:30.000,00:00:30.000,0.12,0,0,0:04:06  ,0:04:06  ,0:04:09  ,190.4375,195.0,113.54000244140626,170.0,175.0,--,8,2023-12-12 06:29:26
3267,28,00:00:30.000,00:00:30.000,0.05,0,0,0:10:16  ,0:10:16  ,0:04:01  ,128.828125,195.0,92.40999755859376,171.0,177.0,--,8,2023-12-12 06:29:26
3268,29,00:06:13.955,00:06:13.955,1.0,8,1,0:06:13  ,0:06:13  ,0:05:40  ,174.765625,178.0,91.17999877929688,156.0,164.0,--,89,2023-12-12 06:29:26
3269,30,00:03:46.045,00:03:46.000,0.57,25,0,0:06:36  ,0:06:36  ,0:05:59  ,174.90625,176.0,87.62000122070313,166.0,170.0,--,57,2023-12-12 06:29:26
3270,31,00:00:38.979,00:00:38.000,0.1,4,0,0:06:20  ,0:06:10  ,0:06:31  ,175.25,176.0,87.12999877929688,169.0,170.0,--,10,2023-12-12 06:29:26
3271,Summary,00:42:38.979,00:42:35.352,7.3,47,52,0:05:50  ,0:05:49  ,0:03:38  ,175.8125,197.0,97.25,151.0,177.0,--,615,2023-12-12 06:29:26
3272,1,00:06:40.801,00:06:28.000,1.0,--,--,0:06:40  ,0:06:28  ,0:05:51  ,155.171875,173.0,96.4738147385082,173.0,187.0,--,117,2022-02-02 06:59:59
3273,2,00:08:12.622,00:08:12.000,1.0,--,--,0:08:12  ,0:08:11  ,0:05:44  ,143.5,173.0,84.87612388904779,175.0,190.0,--,144,2022-02-02 06:59:59
3274,3,00:03:52.536,00:03:52.536,0.42,--,--,0:09:17  ,0:09:17  ,0:05:49  ,132.5625,242.0,81.25401939308466,180.0,188.0,--,70,2022-02-02 06:59:59
3275,Summary,00:18:45.959,00:18:32.536,2.42,--,--,0:07:45  ,0:07:39  ,0:05:44  ,145.40625,242.0,88.25643912008016,175.0,190.0,--,331,2022-02-02 06:59:59
3276,1,00:06:19.928,00:06:19.928,1.0,0,39,0:06:19  ,0:06:19  ,0:05:52  ,168.34375,179.0,93.81082199625472,125.0,142.0,--,76,2023-02-03 07:40:07
3277,2,00:06:16.890,00:06:14.000,1.0,5,7,0:06:16  ,0:06:14  ,0:05:40  ,168.625,175.0,94.40927364708544,142.0,151.0,--,84,2023-02-03 07:40:07
3278,3,00:06:30.235,00:06:30.000,1.0,5,8,0:06:30  ,0:06:29  ,0:06:20  ,170.359375,174.0,90.25245207280722,139.0,149.0,--,82,2023-02-03 07:40:07
3279,4,00:00:52.947,00:00:52.947,0.13,0,0,0:06:32  ,0:06:32  ,0:06:29  ,170.203125,172.0,89.75620364526654,135.0,139.0,--,11,2023-02-03 07:40:07
3280,5,00:05:01.437,00:05:01.000,1.0,1,2,0:05:01  ,0:05:01  ,0:04:26  ,179.734375,191.0,110.7448473371587,159.0,171.0,--,79,2023-02-03 07:40:07
3281,6,00:00:58.563,00:00:58.563,0.2,0,1,0:04:49  ,0:04:49  ,0:04:56  ,180.921875,185.0,114.57125975629916,165.0,167.0,--,16,2023-02-03 07:40:07
3282,7,00:03:00.000,00:02:59.000,0.45,0,0,0:06:37  ,0:06:35  ,0:04:56  ,171.234375,183.0,88.21048434315783,149.0,165.0,--,40,2023-02-03 07:40:07
3283,8,00:05:02.890,00:05:02.890,1.0,10,0,0:05:02  ,0:05:02  ,0:04:47  ,178.90625,184.0,110.72374882630729,164.0,172.0,--,81,2023-02-03 07:40:07
3284,9,00:00:57.110,00:00:57.000,0.19,0,1,0:05:05  ,0:05:04  ,0:04:58  ,178.828125,181.0,109.8965824229977,169.0,170.0,--,16,2023-02-03 07:40:07
3285,10,00:03:00.000,00:02:59.000,0.45,0,7,0:06:38  ,0:06:36  ,0:05:01  ,170.4375,178.0,88.2513121103777,144.0,165.0,--,37,2023-02-03 07:40:07
3286,11,00:05:02.602,00:05:02.602,1.0,1,2,0:05:02  ,0:05:02  ,0:04:45  ,179.34375,187.0,110.5587766639478,164.0,169.0,--,81,2023-02-03 07:40:07
3287,12,00:00:57.398,00:00:57.000,0.18,0,0,0:05:12  ,0:05:10  ,0:05:04  ,178.6875,180.0,107.36615204878454,167.0,167.0,--,15,2023-02-03 07:40:07
3288,13,00:03:00.000,00:02:59.000,0.47,0,1,0:06:23  ,0:06:21  ,0:05:09  ,171.6875,177.0,91.06079146000182,155.0,167.0,--,42,2023-02-03 07:40:07
3289,14,00:05:04.734,00:05:04.734,1.0,1,1,0:05:04  ,0:05:04  ,0:04:50  ,179.71875,186.0,109.55619396370058,166.0,168.0,--,82,2023-02-03 07:40:07
3290,15,00:00:55.266,00:00:55.000,0.17,0,0,0:05:17  ,0:05:16  ,0:05:05  ,179.59375,184.0,105.21460842754202,165.0,167.0,--,14,2023-02-03 07:40:07
3291,16,00:03:00.000,00:02:59.000,0.47,0,0,0:06:25  ,0:06:23  ,0:05:11  ,172.578125,183.0,90.15047344197978,156.0,165.0,--,41,2023-02-03 07:40:07
3292,17,00:06:21.883,00:06:20.000,1.0,7,0,0:06:21  ,0:06:20  ,0:05:53  ,170.265625,176.0,92.27710326619145,151.0,161.0,--,84,2023-02-03 07:40:07
3293,18,00:03:38.117,00:03:38.000,0.55,29,0,0:06:33  ,0:06:33  ,0:05:52  ,172.125,175.0,88.51039177045071,164.0,168.0,--,55,2023-02-03 07:40:07
3294,19,00:00:06.657,00:00:05.000,0.01,0,0,0:15:36  ,0:11:43  ,0:06:38  ,171.0,171.0,37.4753922885637,166.0,166.0,--,1,2023-02-03 07:40:07
3295,Summary,01:06:06.657,01:05:54.664,11.28,59,69,0:05:51  ,0:05:50  ,0:04:26  ,173.59375,191.0,98.09123856267958,152.0,172.0,--,938,2023-02-03 07:40:07
3296,1,00:06:28.373,00:06:27.000,1.0,0,34,0:06:28  ,0:06:27  ,0:05:43  ,170.859375,179.0,90.62999877929688,124.0,137.0,--,74,2023-10-04 06:33:25
3297,2,00:06:29.047,00:06:29.000,1.0,0,9,0:06:29  ,0:06:29  ,0:05:46  ,171.84375,175.0,90.34000244140626,138.0,142.0,--,83,2023-10-04 06:33:25
3298,3,00:06:10.349,00:06:10.349,1.0,0,0,0:06:10  ,0:06:10  ,0:05:41  ,171.75,175.0,94.50999755859377,142.0,149.0,--,82,2023-10-04 06:33:25
3299,4,00:06:09.617,00:06:09.000,1.0,8,1,0:06:09  ,0:06:09  ,0:05:55  ,171.890625,174.0,93.92000122070311,147.0,152.0,--,83,2023-10-04 06:33:25
3300,5,00:06:01.325,00:06:01.325,1.0,2,10,0:06:01  ,0:06:01  ,0:05:47  ,171.984375,174.0,96.55,143.0,155.0,--,78,2023-10-04 06:33:25
3301,6,00:06:07.657,00:06:07.000,1.0,0,0,0:06:07  ,0:06:07  ,0:05:52  ,171.921875,174.0,94.7,144.0,148.0,--,80,2023-10-04 06:33:25
3302,7,00:06:33.467,00:06:33.467,1.0,31,0,0:06:33  ,0:06:33  ,0:05:45  ,170.6875,176.0,89.87999877929688,150.0,162.0,--,88,2023-10-04 06:33:25
3303,8,00:01:00.165,00:01:00.000,0.15,5,0,0:06:35  ,0:06:34  ,0:06:34  ,170.921875,174.0,86.40999755859376,161.0,162.0,--,15,2023-10-04 06:33:25
3304,9,00:00:01.139,00:00:01.000,0.01,0,0,0:03:38  ,0:03:12  ,0:06:41  ,171.0,171.0,87.9,161.0,161.0,--,0,2023-10-04 06:33:25
3305,Summary,00:45:01.139,00:44:58.141,7.16,46,54,0:06:17  ,0:06:16  ,0:05:41  ,171.53125,179.0,92.70999755859376,141.0,162.0,--,584,2023-10-04 06:33:25
3306,1,01:00:00.000,00:59:58.000,10.38,60,66,0:05:46  ,0:05:46  ,0:04:34  ,175.21875,180.0,98.9,153.0,166.0,--,838,2023-10-30 06:27:41
3307,2,00:00:00.258,00:00:00.258,0.01,0,0,0:00:45  ,0:00:45  ,0:06:03  ,176.0,176.0,93.55,161.0,161.0,--,0,2023-10-30 06:27:41
3308,Summary,01:00:00.258,00:59:58.258,10.39,60,66,0:05:46  ,0:05:46  ,0:04:34  ,175.21875,180.0,98.9,153.0,166.0,--,838,2023-10-30 06:27:41
3309,1,00:05:36.451,00:05:36.451,1.0,--,6,0:05:36  ,0:05:36  ,0:05:21  ,162.96875,170.0,109.4271547110434,150.0,166.0,--,81,2022-05-26 08:19:25
3310,2,00:05:20.793,00:05:20.000,1.0,--,4,0:05:20  ,0:05:20  ,0:05:17  ,169.25,172.0,110.50901069426476,164.0,166.0,--,84,2022-05-26 08:19:25
3311,3,00:05:33.636,00:05:33.636,1.0,2,--,0:05:33  ,0:05:33  ,0:05:22  ,170.65625,174.0,105.37950742402676,164.0,168.0,--,87,2022-05-26 08:19:25
3312,4,00:05:27.134,00:05:26.000,1.0,--,--,0:05:27  ,0:05:26  ,0:05:21  ,171.765625,176.0,106.7798505936491,165.0,169.0,--,87,2022-05-26 08:19:25
3313,5,00:05:37.140,00:05:37.140,1.0,--,1,0:05:37  ,0:05:37  ,0:05:26  ,171.75,176.0,103.62014681948344,166.0,169.0,--,88,2022-05-26 08:19:25
3314,6,00:05:27.669,00:05:27.000,1.0,2,--,0:05:27  ,0:05:27  ,0:05:23  ,171.796875,174.0,106.58611347736888,169.0,172.0,--,86,2022-05-26 08:19:25
3315,7,00:05:25.098,00:05:25.098,1.0,1,--,0:05:25  ,0:05:25  ,0:05:19  ,173.796875,178.0,106.19278242563428,173.0,179.0,--,85,2022-05-26 08:19:25
3316,8,00:05:30.682,00:05:30.000,1.0,--,--,0:05:30  ,0:05:30  ,0:05:10  ,171.375,174.0,105.87494993765203,174.0,176.0,--,88,2022-05-26 08:19:25
3317,9,00:05:24.874,00:05:24.874,1.0,--,4,0:05:24  ,0:05:24  ,0:05:21  ,171.1875,174.0,107.88579210763588,175.0,177.0,--,88,2022-05-26 08:19:25
3318,10,00:05:36.086,00:05:36.000,1.0,1,--,0:05:36  ,0:05:36  ,0:05:27  ,169.46875,174.0,105.34433945062864,176.0,179.0,--,88,2022-05-26 08:19:25
3319,11,00:05:39.073,00:05:39.000,1.0,--,--,0:05:39  ,0:05:39  ,0:05:24  ,168.875,172.0,104.78344724124786,176.0,182.0,--,91,2022-05-26 08:19:25
3320,12,00:00:03.004,00:00:03.000,0.01,--,--,0:05:06  ,0:05:06  ,0:05:53  ,167.0,167.0,117.20899509722382,176.0,177.0,--,0,2022-05-26 08:19:25
3321,Summary,01:00:41.640,01:00:38.199,11.01,7,15,0:05:30  ,0:05:30  ,0:05:10  ,170.234375,178.0,106.56900534548228,168.0,182.0,--,953,2022-05-26 08:19:25
3322,1,00:06:25.135,00:06:25.135,1.0,1,39,0:06:25  ,0:06:25  ,0:05:40  ,165.671875,173.0,94.67000122070311,139.0,152.0,--,81,2023-03-31 17:58:46
3323,2,00:06:29.649,00:06:29.000,1.0,6,8,0:06:29  ,0:06:29  ,0:04:36  ,167.921875,199.0,91.75999755859377,148.0,166.0,--,85,2023-03-31 17:58:46
3324,3,00:06:25.263,00:06:25.000,1.0,4,8,0:06:25  ,0:06:25  ,0:03:40  ,167.25,198.0,93.0,152.0,171.0,--,86,2023-03-31 17:58:46
3325,4,00:00:39.953,00:00:39.953,0.11,0,0,0:06:19  ,0:06:19  ,0:06:24  ,168.078125,174.0,91.47999877929688,151.0,154.0,--,9,2023-03-31 17:58:46
3326,5,00:00:35.000,00:00:34.000,0.16,0,3,0:03:41  ,0:03:35  ,0:03:46  ,192.171875,199.0,117.8,170.0,178.0,--,9,2023-03-31 17:58:46
3327,6,00:03:00.000,00:03:00.000,0.43,2,1,0:06:54  ,0:06:54  ,0:03:51  ,167.078125,196.0,88.17000122070313,157.0,180.0,--,39,2023-03-31 17:58:46
3328,7,00:00:25.000,00:00:25.000,0.11,0,0,0:03:38  ,0:03:38  ,0:03:31  ,194.125,197.0,127.0300048828125,169.0,177.0,--,7,2023-03-31 17:58:46
3329,8,00:03:00.000,00:03:00.000,0.42,1,1,0:07:04  ,0:07:04  ,0:03:46  ,166.46875,194.0,88.05999755859375,156.0,179.0,--,38,2023-03-31 17:58:46
3330,9,00:00:15.000,00:00:15.000,0.07,0,0,0:03:21  ,0:03:21  ,0:03:16  ,201.265625,207.0,114.44000244140624,162.0,171.0,--,4,2023-03-31 17:58:46
3331,10,00:05:00.000,00:05:00.000,0.79,0,0,0:06:21  ,0:06:21  ,0:03:21  ,169.203125,203.0,94.50999755859377,160.0,176.0,--,69,2023-03-31 17:58:46
3332,11,00:00:35.000,00:00:35.000,0.17,0,0,0:03:28  ,0:03:28  ,0:03:48  ,195.796875,202.0,117.45,174.0,182.0,--,10,2023-03-31 17:58:46
3333,12,00:03:00.000,00:03:00.000,0.42,0,1,0:07:04  ,0:07:04  ,0:03:45  ,164.46875,198.0,89.42999877929688,159.0,182.0,--,40,2023-03-31 17:58:46
3334,13,00:00:25.000,00:00:25.000,0.12,0,0,0:03:22  ,0:03:22  ,0:03:13  ,198.4375,204.0,126.85,168.0,177.0,--,7,2023-03-31 17:58:46
3335,14,00:03:00.000,00:03:00.000,0.38,1,1,0:07:57  ,0:07:57  ,0:03:13  ,158.625,203.0,83.45999755859376,154.0,179.0,--,37,2023-03-31 17:58:46
3336,15,00:00:15.000,00:00:15.000,0.08,0,0,0:03:16  ,0:03:16  ,0:02:48  ,202.0625,212.0,123.24000244140626,159.0,172.0,--,4,2023-03-31 17:58:46
3337,16,00:06:32.164,00:06:32.164,1.0,8,0,0:06:32  ,0:06:32  ,0:02:57  ,168.546875,211.0,91.57000122070312,160.0,179.0,--,88,2023-03-31 17:58:46
3338,17,00:03:27.836,00:03:27.836,0.54,27,0,0:06:22  ,0:06:22  ,0:06:08  ,171.25,174.0,92.25,171.0,176.0,--,54,2023-03-31 17:58:46
3339,18,00:00:15.545,00:00:15.000,0.04,3,0,0:06:16  ,0:06:03  ,0:06:31  ,171.5625,172.0,88.55999755859375,174.0,175.0,--,4,2023-03-31 17:58:46
3340,Summary,00:49:45.545,00:49:43.088,7.85,53,62,0:06:20  ,0:06:20  ,0:02:48  ,168.515625,212.0,92.92999877929688,155.0,182.0,--,672,2023-03-31 17:58:46
3341,1,00:06:20.607,00:06:20.607,1.0,1,38,0:06:20  ,0:06:20  ,0:05:53  ,171.359375,185.0,91.7,130.0,143.0,--,72,2023-12-14 06:32:53
3342,2,00:06:19.281,00:06:15.000,1.0,0,8,0:06:19  ,0:06:15  ,0:05:49  ,171.28125,179.0,92.55999755859376,137.0,143.0,--,81,2023-12-14 06:32:53
3343,3,00:06:07.477,00:06:07.477,1.0,1,0,0:06:07  ,0:06:07  ,0:05:58  ,173.125,175.0,94.92999877929688,144.0,149.0,--,84,2023-12-14 06:32:53
3344,4,00:06:06.744,00:06:06.744,1.0,7,0,0:06:06  ,0:06:06  ,0:05:49  ,172.484375,174.0,95.20999755859376,148.0,154.0,--,85,2023-12-14 06:32:53
3345,5,00:06:02.826,00:06:02.826,1.0,2,11,0:06:02  ,0:06:02  ,0:05:42  ,172.59375,176.0,96.29000244140626,144.0,155.0,--,81,2023-12-14 06:32:53
3346,6,00:06:40.192,00:06:40.000,1.0,31,0,0:06:40  ,0:06:40  ,0:06:08  ,171.734375,175.0,87.50999755859375,154.0,165.0,--,94,2023-12-14 06:32:53
3347,7,00:02:22.873,00:02:22.873,0.38,11,3,0:06:15  ,0:06:15  ,0:05:32  ,172.90625,176.0,91.12000122070312,162.0,168.0,--,35,2023-12-14 06:32:53
3348,8,00:00:04.888,00:00:03.000,0.01,0,0,0:06:32  ,0:04:00  ,0:05:47  ,172.0,172.0,101.15,152.0,152.0,--,1,2023-12-14 06:32:53
3349,Summary,00:40:04.888,00:39:58.527,6.39,54,60,0:06:16  ,0:06:15  ,0:05:32  ,172.125,185.0,92.85,144.0,168.0,--,531,2023-12-14 06:32:53
3350,1,00:06:09.472,00:06:09.472,1.0,1,34,0:06:09  ,0:06:09  ,0:05:46  ,170.46875,182.0,95.52000122070314,133.0,141.0,--,79,2023-12-08 07:31:15
3351,2,00:06:14.750,00:06:13.000,1.0,3,6,0:06:14  ,0:06:13  ,0:05:33  ,168.0625,176.0,94.24000244140626,139.0,148.0,--,82,2023-12-08 07:31:15
3352,3,00:00:59.757,00:00:59.000,0.14,2,1,0:06:57  ,0:06:51  ,0:06:25  ,167.609375,172.0,89.89000244140625,143.0,147.0,--,13,2023-12-08 07:31:15
3353,Summary,00:13:23.979,00:13:21.472,2.14,7,42,0:06:15  ,0:06:13  ,0:05:33  ,169.125,182.0,94.5,137.0,148.0,--,174,2023-12-08 07:31:15
3354,1,00:03:18.697,00:03:18.000,0.5,6,18,0:06:37  ,0:06:36  ,0:06:48  ,168.34375,173.0,89.68770970394164,114.0,136.0,--,35,2022-10-05 06:22:31
3355,2,00:03:17.232,00:03:17.232,0.5,--,42,0:06:34  ,0:06:34  ,0:05:55  ,168.890625,176.0,90.06132768562053,135.0,149.0,--,42,2022-10-05 06:22:31
3356,3,00:03:19.914,00:03:19.914,0.5,6,--,0:06:39  ,0:06:39  ,0:06:18  ,168.296875,176.0,89.16655561628993,139.0,149.0,--,45,2022-10-05 06:22:31
3357,4,00:03:14.397,00:03:14.000,0.5,4,--,0:06:28  ,0:06:28  ,0:06:00  ,169.578125,174.0,91.00428883043216,145.0,149.0,--,45,2022-10-05 06:22:31
3358,5,00:03:14.987,00:03:14.987,0.5,5,--,0:06:30  ,0:06:29  ,0:06:17  ,169.3125,172.0,90.87126545618288,149.0,153.0,--,43,2022-10-05 06:22:31
3359,6,00:03:08.807,00:03:08.807,0.5,--,7,0:06:17  ,0:06:17  ,0:06:02  ,169.421875,172.0,93.78506063261644,142.0,148.0,--,42,2022-10-05 06:22:31
3360,7,00:00:25.966,00:00:25.966,0.07,--,--,0:06:23  ,0:06:23  ,0:06:17  ,168.609375,170.0,92.82085891607964,146.0,147.0,--,5,2022-10-05 06:22:31
3361,8,00:00:30.000,00:00:29.000,0.12,--,--,0:04:03  ,0:03:55  ,0:04:00  ,184.890625,192.0,133.33288492721627,155.0,167.0,--,7,2022-10-05 06:22:31
3362,9,00:00:30.000,00:00:30.000,0.07,--,7,0:07:14  ,0:07:14  ,0:04:04  ,168.703125,188.0,81.88348579177087,169.0,171.0,--,8,2022-10-05 06:22:31
3363,10,00:00:30.000,00:00:30.000,0.12,--,--,0:04:15  ,0:04:15  ,0:04:15  ,183.265625,194.0,128.20735296860346,166.0,169.0,--,8,2022-10-05 06:22:31
3364,11,00:00:30.000,00:00:30.000,0.08,--,--,0:06:33  ,0:06:33  ,0:04:11  ,168.703125,192.0,90.46660820135224,172.0,176.0,--,8,2022-10-05 06:22:31
3365,12,00:00:30.000,00:00:30.000,0.12,7,--,0:04:15  ,0:04:15  ,0:04:12  ,183.296875,192.0,128.07637582846732,165.0,172.0,--,8,2022-10-05 06:22:31
3366,13,00:00:30.000,00:00:30.000,0.07,--,--,0:07:08  ,0:07:08  ,0:04:13  ,165.328125,188.0,84.6316972196626,171.0,173.0,--,8,2022-10-05 06:22:31
3367,14,00:00:30.000,00:00:30.000,0.11,--,--,0:04:23  ,0:04:23  ,0:04:25  ,182.4375,190.0,125.01815790671034,165.0,171.0,--,8,2022-10-05 06:22:31
3368,15,00:00:30.000,00:00:30.000,0.08,--,--,0:06:24  ,0:06:24  ,0:04:23  ,169.46875,188.0,92.00516211333672,171.0,172.0,--,8,2022-10-05 06:22:31
3369,16,00:00:30.000,00:00:30.000,0.13,--,4,0:03:52  ,0:03:52  ,0:03:52  ,188.59375,198.0,136.6853348954018,169.0,174.0,--,8,2022-10-05 06:22:31
3370,17,00:00:30.000,00:00:30.000,0.07,--,--,0:06:52  ,0:06:52  ,0:03:51  ,169.203125,194.0,85.99131960476498,174.0,177.0,--,8,2022-10-05 06:22:31
3371,18,00:03:15.231,00:03:15.231,0.5,2,--,0:06:30  ,0:06:30  ,0:05:53  ,167.53125,172.0,91.7226599542188,153.0,168.0,--,47,2022-10-05 06:22:31
3372,19,00:00:14.769,00:00:14.000,0.04,--,--,0:06:36  ,0:06:16  ,0:06:46  ,167.59375,169.0,90.1990573835687,147.0,148.0,--,3,2022-10-05 06:22:31
3373,20,00:00:30.000,00:00:30.000,0.12,--,--,0:04:08  ,0:04:08  ,0:04:03  ,183.625,192.0,131.57250162206432,151.0,155.0,--,7,2022-10-05 06:22:31
3374,21,00:00:30.000,00:00:30.000,0.07,--,--,0:06:43  ,0:06:43  ,0:04:04  ,166.09375,189.0,89.61203918744121,160.0,164.0,--,7,2022-10-05 06:22:31
3375,22,00:00:30.000,00:00:30.000,0.1,--,--,0:04:55  ,0:04:55  ,0:03:57  ,182.828125,190.0,110.92385433136056,165.0,169.0,--,8,2022-10-05 06:22:31
3376,23,00:00:30.000,00:00:30.000,0.1,--,--,0:05:01  ,0:05:01  ,0:04:42  ,170.765625,192.0,116.51057214463812,172.0,174.0,--,8,2022-10-05 06:22:31
3377,24,00:00:30.000,00:00:30.000,0.12,--,--,0:04:20  ,0:04:20  ,0:03:42  ,188.5,196.0,122.14323898841594,170.0,175.0,--,8,2022-10-05 06:22:31
3378,25,00:00:30.000,00:00:30.000,0.08,--,--,0:06:14  ,0:06:14  ,0:04:04  ,167.859375,188.0,95.4489442253095,175.0,178.0,--,8,2022-10-05 06:22:31
3379,26,00:00:30.000,00:00:30.000,0.13,2,--,0:03:59  ,0:03:59  ,0:03:39  ,185.46875,194.0,135.16023193976412,169.0,174.0,--,9,2022-10-05 06:22:31
3380,27,00:00:30.000,00:00:30.000,0.08,--,--,0:06:11  ,0:06:11  ,0:03:48  ,168.796875,186.0,95.7126709594557,175.0,177.0,--,9,2022-10-05 06:22:31
3381,28,00:00:30.000,00:00:30.000,0.12,--,--,0:04:19  ,0:04:19  ,0:03:54  ,182.796875,190.0,126.36977519446108,170.0,174.0,--,8,2022-10-05 06:22:31
3382,29,00:00:30.000,00:00:30.000,0.08,--,--,0:06:12  ,0:06:12  ,0:03:54  ,169.203125,188.0,95.1519069166128,175.0,177.0,--,8,2022-10-05 06:22:31
3383,30,00:03:15.809,00:03:15.000,0.5,--,2,0:06:31  ,0:06:29  ,0:05:53  ,167.296875,170.0,91.5800262828774,157.0,172.0,--,48,2022-10-05 06:22:31
3384,31,00:03:07.976,00:03:07.976,0.5,--,--,0:06:15  ,0:06:15  ,0:05:22  ,167.03125,174.0,95.5478951732603,157.0,168.0,--,45,2022-10-05 06:22:31
3385,32,00:03:17.536,00:03:17.536,0.5,21,5,0:06:35  ,0:06:35  ,0:06:12  ,167.546875,171.0,90.64391969420562,165.0,170.0,--,51,2022-10-05 06:22:31
3386,33,00:00:18.679,00:00:18.679,0.05,--,--,0:06:40  ,0:06:40  ,0:06:32  ,166.625,169.0,89.853821944295,168.0,171.0,--,4,2022-10-05 06:22:31
3387,34,00:00:45.080,00:00:45.000,0.11,9,--,0:06:50  ,0:06:49  ,0:06:47  ,167.734375,169.0,87.1021552923667,170.0,173.0,--,12,2022-10-05 06:22:31
3388,Summary,00:44:15.080,00:44:11.328,7.22,63,86,0:06:07  ,0:06:07  ,0:03:39  ,170.140625,198.0,95.56250749040154,151.0,178.0,--,626,2022-10-05 06:22:31
3389,1,00:06:19.998,00:06:19.998,1.0,0,35,0:06:19  ,0:06:19  ,0:05:44  ,171.40625,183.0,90.6,133.0,149.0,--,79,2024-01-12 07:17:09
